ID,history,reopenings,comments,score1,score2
CLOUDSTACK-10153,"Date: 2017-11-22T02:10:48.744-08:00, From: Open To: In ProgressDate: 2017-12-19T01:05:19.226-08:00, From: In Progress To: ReviewableDate: 2017-12-19T01:05:28.232-08:00, From: Reviewable To: Open",1,20,2,-2
CLOUDSTACK-10152,"Date: 2017-12-19T00:45:10.726-08:00, From: Open To: Resolved",0,12,2,-2
CLOUDSTACK-10151,,0,0,1,-1
CLOUDSTACK-10150,,0,0,1,-1
CLOUDSTACK-10149,,0,0,1,-1
CLOUDSTACK-10148,,0,0,1,-1
CLOUDSTACK-10147,"Date: 2018-03-13T09:29:21.430-07:00, From: Open To: Resolved",0,31,3,-2
CLOUDSTACK-10146,"Date: 2017-12-30T07:31:32.474-08:00, From: Open To: In ProgressDate: 2018-03-19T17:52:13.100-07:00, From: In Progress To: Resolved",0,174,3,-2
CLOUDSTACK-10145,,0,2,1,-2
CLOUDSTACK-10144,"Date: 2017-12-08T02:31:04.307-08:00, From: Open To: Closed",0,14,2,-2
CLOUDSTACK-10143,,0,0,1,-1
CLOUDSTACK-10142,"Date: 2017-12-19T00:46:20.434-08:00, From: Open To: Resolved",0,2,1,-1
CLOUDSTACK-10141,,0,6,2,-2
CLOUDSTACK-10140,"Date: 2017-12-12T07:02:11.463-08:00, From: Open To: Resolved",0,33,3,-3
CLOUDSTACK-10139,,0,0,1,-1
CLOUDSTACK-10138,"Date: 2017-12-19T00:46:57.495-08:00, From: Open To: Resolved",0,21,2,-2
CLOUDSTACK-10137,"Date: 2017-12-17T12:49:20.194-08:00, From: Open To: Closed",0,8,2,-2
CLOUDSTACK-10136,"Date: 2017-12-17T12:06:06.924-08:00, From: Open To: Resolved",0,14,2,-2
CLOUDSTACK-10135,"Date: 2017-12-19T00:47:44.091-08:00, From: Open To: Resolved",0,21,2,-2
CLOUDSTACK-10134,,0,28,1,-2
CLOUDSTACK-10133,"Date: 2017-12-19T00:48:04.981-08:00, From: Open To: Resolved",0,10,1,-2
CLOUDSTACK-10132,"Date: 2018-02-27T02:50:56.865-08:00, From: Open To: In ProgressDate: 2018-02-27T02:51:01.167-08:00, From: In Progress To: ReviewableDate: 2018-03-20T23:13:15.562-07:00, From: Reviewable To: Resolved",0,137,2,-2
CLOUDSTACK-10131,,0,0,1,-1
CLOUDSTACK-10130,,0,0,1,-1
CLOUDSTACK-10129,"Date: 2017-11-02T23:52:19.638-07:00, From: Open To: In ProgressDate: 2017-11-02T23:52:23.445-07:00, From: In Progress To: ReviewableDate: 2017-12-17T12:04:20.082-08:00, From: Reviewable To: ResolvedDate: 2017-12-17T12:04:32.803-08:00, From: Resolved To: Closed",0,45,2,-2
CLOUDSTACK-10128,"Date: 2018-01-08T01:56:12.713-08:00, From: Open To: In ProgressDate: 2018-01-08T01:56:16.111-08:00, From: In Progress To: ReviewableDate: 2018-01-08T01:56:32.430-08:00, From: Reviewable To: Resolved",0,22,2,-2
CLOUDSTACK-10127,"Date: 2017-12-22T19:49:52.470-08:00, From: Open To: Resolved",0,83,2,-3
CLOUDSTACK-10126,"Date: 2018-03-19T17:46:49.407-07:00, From: Open To: Resolved",0,97,2,-3
CLOUDSTACK-10125,,0,0,1,-1
CLOUDSTACK-10124,,0,0,1,-1
CLOUDSTACK-10123,,0,12,1,-2
CLOUDSTACK-10122,"Date: 2017-12-22T20:25:52.343-08:00, From: Open To: Resolved",0,19,2,-3
CLOUDSTACK-10121,"Date: 2017-12-21T07:27:42.408-08:00, From: Open To: Resolved",0,129,2,-3
CLOUDSTACK-10120,,0,11,3,-2
CLOUDSTACK-10119,,0,0,1,-1
CLOUDSTACK-10118,"Date: 2017-12-20T00:07:09.553-08:00, From: Open To: In ProgressDate: 2017-12-20T00:07:47.445-08:00, From: In Progress To: Resolved",0,12,2,-2
CLOUDSTACK-10117,,0,121,3,-2
CLOUDSTACK-10116,,0,0,1,-1
CLOUDSTACK-10115,,0,0,1,-1
CLOUDSTACK-10114,,0,0,1,-1
CLOUDSTACK-10113,"Date: 2017-10-26T01:10:04.392-07:00, From: Open To: Resolved",0,5,1,-1
CLOUDSTACK-10112,,0,3,1,-1
CLOUDSTACK-10111,"Date: 2017-10-16T06:25:26.403-07:00, From: Open To: In ProgressDate: 2017-10-16T06:25:29.935-07:00, From: In Progress To: ReviewableDate: 2017-11-03T09:18:42.495-07:00, From: Reviewable To: Resolved",0,5,3,-2
CLOUDSTACK-10110,,0,0,1,-1
CLOUDSTACK-10109,"Date: 2018-03-19T17:50:25.138-07:00, From: Open To: Resolved",0,66,3,-3
CLOUDSTACK-10108,,0,46,2,-2
CLOUDSTACK-10107,"Date: 2017-10-10T05:00:54.923-07:00, From: Open To: In ProgressDate: 2017-10-10T05:00:58.886-07:00, From: In Progress To: ReviewableDate: 2017-12-17T12:07:08.589-08:00, From: Reviewable To: Resolved",0,2,1,-2
CLOUDSTACK-10106,,0,28,2,-2
CLOUDSTACK-10105,,0,52,3,-2
CLOUDSTACK-10104,,0,26,2,-2
CLOUDSTACK-10103,"Date: 2017-10-03T00:13:53.347-07:00, From: Open To: In ProgressDate: 2017-12-17T12:06:16.416-08:00, From: In Progress To: ReviewableDate: 2017-12-17T12:06:25.694-08:00, From: Reviewable To: Resolved",0,6,3,-2
CLOUDSTACK-10102,"Date: 2017-12-22T20:25:28.390-08:00, From: Open To: Resolved",0,48,2,-2
CLOUDSTACK-10101,"Date: 2017-10-02T07:39:25.387-07:00, From: Open To: In ProgressDate: 2017-10-02T07:39:29.751-07:00, From: In Progress To: ReviewableDate: 2017-10-10T11:24:11.667-07:00, From: Reviewable To: Resolved",0,2,1,-1
CLOUDSTACK-10100,,0,0,1,-1
CLOUDSTACK-10099,,0,5,2,-2
CLOUDSTACK-10098,,0,0,1,-1
CLOUDSTACK-10097,"Date: 2017-09-27T06:18:06.372-07:00, From: Open To: Closed",0,0,1,-1
CLOUDSTACK-10096,,0,25,1,-2
CLOUDSTACK-10095,,0,0,1,-1
CLOUDSTACK-10094,"Date: 2017-09-27T06:03:46.647-07:00, From: Open To: Closed",0,0,1,-1
CLOUDSTACK-10093,"Date: 2017-09-25T02:21:45.118-07:00, From: Open To: Closed",0,0,1,-1
CLOUDSTACK-10092,"Date: 2017-09-25T02:21:26.918-07:00, From: Open To: Closed",0,0,1,-1
CLOUDSTACK-10091,"Date: 2017-09-25T02:20:34.805-07:00, From: Open To: Closed",0,0,1,-1
CLOUDSTACK-10090,,0,20,2,-2
CLOUDSTACK-10089,,0,16,1,-2
CLOUDSTACK-10088,,0,0,1,-1
CLOUDSTACK-10087,,0,21,1,-2
CLOUDSTACK-10086,,0,0,1,-1
CLOUDSTACK-10085,,0,14,2,-3
CLOUDSTACK-10084,,0,0,1,-1
CLOUDSTACK-10083,,0,1,1,-1
CLOUDSTACK-10082,,0,0,1,-1
CLOUDSTACK-10081,"Date: 2017-10-31T10:19:26.080-07:00, From: Open To: ResolvedDate: 2017-10-31T10:20:09.136-07:00, From: Resolved To: Closed",0,7,1,-2
CLOUDSTACK-10080,,0,0,1,-1
CLOUDSTACK-10079,,0,0,1,-1
CLOUDSTACK-10078,,0,0,1,-1
CLOUDSTACK-10077,"Date: 2018-02-20T07:58:04.365-08:00, From: Open To: Resolved",0,9,1,-2
CLOUDSTACK-10076,,0,0,1,-1
CLOUDSTACK-10075,,0,0,1,-1
CLOUDSTACK-10074,,0,1,1,-1
CLOUDSTACK-10073,,0,1,1,-1
CLOUDSTACK-10072,,0,0,1,-1
CLOUDSTACK-10071,,0,0,1,-1
CLOUDSTACK-10070,,0,25,2,-2
CLOUDSTACK-10069,"Date: 2017-10-09T01:45:01.474-07:00, From: Open To: In ProgressDate: 2017-10-09T01:45:04.806-07:00, From: In Progress To: ReviewableDate: 2017-10-09T01:45:22.463-07:00, From: Reviewable To: Resolved",0,3,1,-1
CLOUDSTACK-10068,,0,1,1,-2
CLOUDSTACK-10067,,0,1,1,-1
CLOUDSTACK-10066,,0,0,1,-1
CLOUDSTACK-10065,,0,28,2,-2
CLOUDSTACK-10064,,0,0,1,-1
CLOUDSTACK-10063,,0,0,1,-1
CLOUDSTACK-10062,,0,0,1,-1
CLOUDSTACK-10061,,0,1,1,-1
CLOUDSTACK-10060,,0,2,1,-3
CLOUDSTACK-10059,,0,2,1,-1
CLOUDSTACK-10058,,0,2,1,-1
CLOUDSTACK-10057,"Date: 2017-08-29T06:10:03.539-07:00, From: Open To: In ProgressDate: 2017-08-29T06:34:12.556-07:00, From: In Progress To: ResolvedDate: 2017-10-31T10:18:39.258-07:00, From: Resolved To: Closed",0,11,2,-2
CLOUDSTACK-10056,,0,1,1,-1
CLOUDSTACK-10055,,0,0,1,-1
CLOUDSTACK-10054,,0,32,1,-3
CLOUDSTACK-10053,"Date: 2017-11-02T03:58:31.678-07:00, From: Open To: ResolvedDate: 2017-11-02T03:58:40.502-07:00, From: Resolved To: Closed",0,10,2,-2
CLOUDSTACK-10052,"Date: 2017-08-21T03:43:36.748-07:00, From: Open To: In ProgressDate: 2017-08-21T03:43:39.296-07:00, From: In Progress To: ReviewableDate: 2017-10-09T01:45:32.427-07:00, From: Reviewable To: Resolved",0,3,1,-2
CLOUDSTACK-10051,,0,14,2,-2
CLOUDSTACK-10050,,0,0,1,-1
CLOUDSTACK-10049,,0,0,1,-1
CLOUDSTACK-10048,,0,0,1,-1
CLOUDSTACK-10047,"Date: 2017-10-10T05:01:12.705-07:00, From: Open To: In ProgressDate: 2017-12-17T12:06:43.462-08:00, From: In Progress To: ReviewableDate: 2017-12-17T12:06:52.018-08:00, From: Reviewable To: Resolved",0,9,2,-2
CLOUDSTACK-10046,,0,23,2,-1
CLOUDSTACK-10045,,0,0,1,-1
CLOUDSTACK-10044,"Date: 2017-12-22T20:26:07.138-08:00, From: Open To: Resolved",0,1,1,-1
CLOUDSTACK-10043,"Date: 2017-12-08T02:42:18.173-08:00, From: Open To: Closed",0,10,2,-2
CLOUDSTACK-10042,"Date: 2017-11-27T03:10:03.071-08:00, From: Open To: Closed",0,4,1,-1
CLOUDSTACK-10041,,0,1,4,-1
CLOUDSTACK-10040,,0,2,1,-2
CLOUDSTACK-10039,,0,24,3,-2
CLOUDSTACK-10038,"Date: 2017-08-08T20:28:10.304-07:00, From: Open To: In ProgressDate: 2017-08-09T18:01:02.353-07:00, From: In Progress To: Closed",0,2,1,-1
CLOUDSTACK-10037,,0,0,1,-1
CLOUDSTACK-10036,"Date: 2017-08-08T03:06:08.551-07:00, From: Open To: Resolved",0,2,1,-1
CLOUDSTACK-10035,,0,1,1,-1
CLOUDSTACK-10034,"Date: 2017-08-05T15:04:09.293-07:00, From: Open To: Resolved",0,2,1,-1
CLOUDSTACK-10033,,0,0,1,-1
CLOUDSTACK-10032,,0,2,1,-1
CLOUDSTACK-10031,"Date: 2017-08-04T02:43:24.360-07:00, From: Open To: In ProgressDate: 2017-11-14T00:15:02.790-08:00, From: In Progress To: Closed",0,6,1,-1
CLOUDSTACK-10030,,0,1,1,-1
CLOUDSTACK-10029,,0,9,2,-2
CLOUDSTACK-10028,"Date: 2017-08-28T06:23:05.982-07:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-10027,,0,1,1,-1
CLOUDSTACK-10026,,0,1,1,-1
CLOUDSTACK-10025,,0,23,3,-3
CLOUDSTACK-10024,"Date: 2018-02-06T04:18:14.787-08:00, From: Open To: Closed",0,101,3,-3
CLOUDSTACK-10023,,0,0,1,-1
CLOUDSTACK-10022,"Date: 2017-08-04T06:15:48.091-07:00, From: Open To: In ProgressDate: 2017-08-04T06:17:47.197-07:00, From: In Progress To: ReviewableDate: 2017-09-26T12:05:22.319-07:00, From: Reviewable To: Resolved",0,1,1,-1
CLOUDSTACK-10021,"Date: 2017-07-28T01:08:32.669-07:00, From: Open To: In ProgressDate: 2017-07-28T01:08:35.456-07:00, From: In Progress To: ReviewableDate: 2017-07-28T01:08:43.353-07:00, From: Reviewable To: Resolved",0,1,1,-1
CLOUDSTACK-10020,,0,0,1,-1
CLOUDSTACK-10019,,0,1,1,-1
CLOUDSTACK-10018,,0,0,1,-1
CLOUDSTACK-10017,,0,0,1,-1
CLOUDSTACK-10016,,0,3,1,-1
CLOUDSTACK-10015,,0,1,1,-1
CLOUDSTACK-10014,,0,2,1,-1
CLOUDSTACK-10013,"Date: 2017-12-23T23:52:12.604-08:00, From: Open To: Resolved",0,474,3,-4
CLOUDSTACK-10012,"Date: 2017-12-17T12:05:00.080-08:00, From: Open To: Resolved",0,173,3,-3
CLOUDSTACK-10011,,0,3,1,-1
CLOUDSTACK-10010,,0,15,3,-3
CLOUDSTACK-10009,,0,1,1,-1
CLOUDSTACK-10008,,0,0,1,-1
CLOUDSTACK-10007,,0,5,1,-1
CLOUDSTACK-10006,"Date: 2018-03-19T17:50:48.449-07:00, From: Open To: In ProgressDate: 2018-03-19T17:50:56.160-07:00, From: In Progress To: Open",1,0,1,-1
CLOUDSTACK-10005,,0,1,1,-1
CLOUDSTACK-10004,,0,2,1,-2
CLOUDSTACK-10003,,0,9,1,-3
CLOUDSTACK-10002,,0,3,1,-1
CLOUDSTACK-10001,"Date: 2017-12-18T22:18:11.240-08:00, From: Open To: Resolved",0,14,2,-1
CLOUDSTACK-10000,,0,2,1,-1
CLOUDSTACK-9999,"Date: 2017-07-13T03:29:36.481-07:00, From: Open To: In ProgressDate: 2017-07-13T03:29:38.775-07:00, From: In Progress To: Reviewable",0,4,2,-4
CLOUDSTACK-9998,"Date: 2017-07-13T03:25:34.448-07:00, From: Open To: In ProgressDate: 2017-10-09T01:45:47.907-07:00, From: In Progress To: ReviewableDate: 2017-12-17T12:05:41.709-08:00, From: Reviewable To: Resolved",0,15,1,-2
CLOUDSTACK-9997,"Date: 2017-07-13T03:23:48.858-07:00, From: Open To: In ProgressDate: 2017-07-13T03:23:51.303-07:00, From: In Progress To: Reviewable",0,1,1,-1
CLOUDSTACK-9996,,0,2,1,-1
CLOUDSTACK-9995,,0,0,1,-1
CLOUDSTACK-9994,,0,1,1,-1
CLOUDSTACK-9993,"Date: 2017-07-13T04:07:13.949-07:00, From: Open To: In ProgressDate: 2017-10-09T01:44:46.564-07:00, From: In Progress To: ReviewableDate: 2017-10-09T01:44:54.526-07:00, From: Reviewable To: Resolved",0,4,1,-1
CLOUDSTACK-9992,,0,2,1,-1
CLOUDSTACK-9991,,0,0,1,-1
CLOUDSTACK-9990,"Date: 2018-01-10T03:43:50.018-08:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9989,,0,14,2,-2
CLOUDSTACK-9988,,0,0,1,-1
CLOUDSTACK-9987,,0,0,1,-1
CLOUDSTACK-9986,"Date: 2017-08-10T04:28:26.522-07:00, From: Open To: Closed",0,17,2,-2
CLOUDSTACK-9985,"Date: 2017-07-21T12:12:52.112-07:00, From: Open To: Closed",0,2,1,-1
CLOUDSTACK-9984,,0,3,1,-1
CLOUDSTACK-9983,"Date: 2017-08-10T04:20:17.982-07:00, From: Open To: Resolved",0,3,1,-1
CLOUDSTACK-9982,"Date: 2017-08-01T23:38:12.431-07:00, From: Open To: Closed",0,2,1,-1
CLOUDSTACK-9981,,0,2,1,-1
CLOUDSTACK-9980,"Date: 2017-06-27T07:34:40.761-07:00, From: Open To: In ProgressDate: 2017-07-06T10:25:32.823-07:00, From: In Progress To: ResolvedDate: 2017-07-06T10:25:58.697-07:00, From: Resolved To: Closed",0,4,1,-1
CLOUDSTACK-9979,"Date: 2017-12-17T12:24:09.248-08:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9978,"Date: 2017-07-02T02:17:20.567-07:00, From: Open To: Closed",0,2,2,-1
CLOUDSTACK-9977,"Date: 2017-07-13T21:02:26.462-07:00, From: Open To: In ProgressDate: 2017-07-20T13:38:43.325-07:00, From: In Progress To: ReviewableDate: 2017-08-04T06:17:02.652-07:00, From: Reviewable To: Resolved",0,0,1,-1
CLOUDSTACK-9976,"Date: 2017-07-20T13:38:19.504-07:00, From: Open To: In ProgressDate: 2017-07-20T13:38:28.815-07:00, From: In Progress To: Reviewable",0,11,2,-2
CLOUDSTACK-9975,"Date: 2017-07-20T13:39:33.076-07:00, From: Open To: In Progress",0,8,2,-3
CLOUDSTACK-9974,,0,1,2,-1
CLOUDSTACK-9973,,0,0,1,-1
CLOUDSTACK-9972,,0,19,2,-2
CLOUDSTACK-9971,"Date: 2018-01-10T00:34:09.354-08:00, From: Open To: Closed",0,9,1,-2
CLOUDSTACK-9970,,0,0,1,-1
CLOUDSTACK-9969,,0,0,1,-1
CLOUDSTACK-9968,,0,0,1,-1
CLOUDSTACK-9967,,0,1,1,-1
CLOUDSTACK-9966,,0,0,1,-1
CLOUDSTACK-9965,,0,2,1,-1
CLOUDSTACK-9964,"Date: 2017-08-17T06:10:44.021-07:00, From: Open To: In ProgressDate: 2017-08-17T06:11:05.592-07:00, From: In Progress To: OpenDate: 2017-12-19T00:52:47.834-08:00, From: Open To: Resolved",1,3,1,-1
CLOUDSTACK-9963,,0,1,1,-1
CLOUDSTACK-9962,,0,0,1,-1
CLOUDSTACK-9961,,0,3,1,-2
CLOUDSTACK-9960,,0,1,1,-1
CLOUDSTACK-9959,"Date: 2017-12-17T12:53:42.704-08:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9958,,0,10,1,-2
CLOUDSTACK-9957,,0,3,1,-1
CLOUDSTACK-9956,,0,1,1,-1
CLOUDSTACK-9955,"Date: 2017-08-06T20:24:44.668-07:00, From: Open To: Resolved",0,4,1,-2
CLOUDSTACK-9954,,0,2,1,-1
CLOUDSTACK-9953,"Date: 2017-12-16T00:53:54.521-08:00, From: Open To: Resolved",0,14,1,-1
CLOUDSTACK-9952,"Date: 2017-07-21T12:11:28.345-07:00, From: Open To: ClosedDate: 2017-07-21T12:13:06.899-07:00, From: Closed To: ReopenedDate: 2017-08-10T04:21:04.946-07:00, From: Reopened To: Resolved",1,6,1,-3
CLOUDSTACK-9951,,0,1,1,-1
CLOUDSTACK-9950,,0,1,1,-1
CLOUDSTACK-9949,"Date: 2017-06-08T18:38:12.735-07:00, From: Open To: In Progress",0,2,1,-1
CLOUDSTACK-9948,,0,1,1,-1
CLOUDSTACK-9947,,0,0,1,-1
CLOUDSTACK-9946,,0,1,1,-1
CLOUDSTACK-9945,,0,0,1,-1
CLOUDSTACK-9944,,0,1,1,-1
CLOUDSTACK-9943,"Date: 2017-06-28T22:51:33.102-07:00, From: Open To: Resolved",0,1,1,-1
CLOUDSTACK-9942,,0,0,1,-1
CLOUDSTACK-9941,"Date: 2017-06-16T05:30:38.715-07:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9940,,0,0,1,-1
CLOUDSTACK-9939,"Date: 2017-07-10T05:22:24.247-07:00, From: Open To: In ProgressDate: 2017-07-10T05:22:46.624-07:00, From: In Progress To: Resolved",0,3,1,-3
CLOUDSTACK-9938,,0,1,1,-1
CLOUDSTACK-9937,,0,4,1,-1
CLOUDSTACK-9936,,0,0,1,-1
CLOUDSTACK-9935,,0,6,1,-1
CLOUDSTACK-9934,,0,1,1,-1
CLOUDSTACK-9933,,0,0,1,-1
CLOUDSTACK-9932,"Date: 2017-06-14T05:10:05.489-07:00, From: Open To: In ProgressDate: 2017-07-10T05:23:12.464-07:00, From: In Progress To: ResolvedDate: 2017-08-20T23:24:24.972-07:00, From: Resolved To: Closed",0,27,1,-2
CLOUDSTACK-9931,,0,0,1,-1
CLOUDSTACK-9930,,0,0,1,-1
CLOUDSTACK-9929,"Date: 2017-05-29T03:40:06.378-07:00, From: Open To: In ProgressDate: 2017-11-27T03:10:07.258-08:00, From: In Progress To: OpenDate: 2017-11-27T03:10:16.326-08:00, From: Open To: Resolved",1,7,1,-2
CLOUDSTACK-9928,"Date: 2017-05-25T03:28:10.253-07:00, From: Open To: In ProgressDate: 2017-05-25T04:33:20.724-07:00, From: In Progress To: ReviewableDate: 2017-08-10T04:25:30.386-07:00, From: Reviewable To: ResolvedDate: 2017-08-10T04:25:39.008-07:00, From: Resolved To: Closed",0,2,1,-2
CLOUDSTACK-9927,,0,2,2,-2
CLOUDSTACK-9926,,0,0,1,-1
CLOUDSTACK-9925,"Date: 2017-05-18T12:10:53.258-07:00, From: Open To: In ProgressDate: 2017-07-20T13:40:00.947-07:00, From: In Progress To: ReviewableDate: 2017-08-04T06:16:36.856-07:00, From: Reviewable To: Resolved",0,1,1,-1
CLOUDSTACK-9924,,0,0,1,-1
CLOUDSTACK-9923,,0,0,1,-1
CLOUDSTACK-9922,,0,1,1,-1
CLOUDSTACK-9921,,0,29,1,-2
CLOUDSTACK-9920,,0,0,1,-1
CLOUDSTACK-9919,,0,0,1,-1
CLOUDSTACK-9918,,0,2,1,-1
CLOUDSTACK-9917,"Date: 2017-06-06T04:58:08.753-07:00, From: Open To: Resolved",0,1,1,-1
CLOUDSTACK-9916,"Date: 2017-12-17T12:56:18.890-08:00, From: Open To: Closed",0,1,1,-1
CLOUDSTACK-9915,,0,1,1,-1
CLOUDSTACK-9914,"Date: 2017-05-18T12:11:06.966-07:00, From: Open To: In ProgressDate: 2017-07-20T13:39:21.620-07:00, From: In Progress To: ReviewableDate: 2017-08-23T12:56:22.332-07:00, From: Reviewable To: ResolvedDate: 2017-08-23T12:57:31.117-07:00, From: Resolved To: ReopenedDate: 2017-09-26T12:02:27.222-07:00, From: Reopened To: ClosedDate: 2017-09-26T12:04:27.643-07:00, From: Closed To: ReopenedDate: 2017-09-26T12:04:38.584-07:00, From: Reopened To: Resolved",2,1,1,-1
CLOUDSTACK-9913,,0,2,2,-1
CLOUDSTACK-9912,"Date: 2017-05-09T00:50:41.509-07:00, From: Open To: In Progress",0,0,1,-1
CLOUDSTACK-9911,,0,0,1,-1
CLOUDSTACK-9910,,0,0,1,-1
CLOUDSTACK-9909,,0,4,2,-2
CLOUDSTACK-9908,,0,19,2,-2
CLOUDSTACK-9907,,0,3,1,-1
CLOUDSTACK-9906,,0,10,1,-2
CLOUDSTACK-9905,,0,2,1,-1
CLOUDSTACK-9904,"Date: 2017-05-04T01:18:17.349-07:00, From: Open To: In ProgressDate: 2017-08-10T04:28:10.350-07:00, From: In Progress To: ReviewableDate: 2017-08-10T04:28:15.352-07:00, From: Reviewable To: Resolved",0,4,1,-1
CLOUDSTACK-9903,,0,0,1,-1
CLOUDSTACK-9902,"Date: 2017-05-04T08:26:37.243-07:00, From: Open To: In Progress",0,2,1,-1
CLOUDSTACK-9901,,0,2,1,-1
CLOUDSTACK-9900,"Date: 2017-05-03T01:43:27.305-07:00, From: Open To: In ProgressDate: 2017-08-10T04:27:59.918-07:00, From: In Progress To: ReviewableDate: 2017-08-10T04:28:04.789-07:00, From: Reviewable To: Resolved",0,3,1,-1
CLOUDSTACK-9899,,0,18,1,-2
CLOUDSTACK-9898,,0,0,1,-1
CLOUDSTACK-9897,,0,0,1,-1
CLOUDSTACK-9896,,0,36,1,-3
CLOUDSTACK-9895,"Date: 2017-06-14T23:57:21.444-07:00, From: Open To: Closed",0,4,1,-1
CLOUDSTACK-9894,"Date: 2017-05-05T05:26:14.348-07:00, From: Open To: In Progress",0,2,3,-1
CLOUDSTACK-9893,"Date: 2017-04-25T12:44:41.667-07:00, From: Open To: In ProgressDate: 2017-05-02T11:12:40.980-07:00, From: In Progress To: ResolvedDate: 2017-05-02T11:15:57.524-07:00, From: Resolved To: Closed",0,2,1,-1
CLOUDSTACK-9892,"Date: 2018-01-07T03:55:01.151-08:00, From: Open To: Closed",0,45,2,-2
